Date,Trading Symbol,Lot Size,ATR %,Blank Candle %,Supporting1,Supporting2
04-Oct-17,INDIACEM17OCTFUT,3500,3.9952377444379934210526315800,5.6,2.52,182.4
04-Oct-17,BHARATFORG17OCTFUT,1200,3.2278798625765991902834008100,9.87,1.21,617.5
04-Oct-17,AUROPHARMA17OCTFUT,800,3.3141014688681802107645519500,3.73,0.7,706.95
04-Oct-17,DHFL17OCTFUT,1500,4.7397899560498089867200291100,7.73,0.6,549.7
04-Oct-17,DLF17OCTFUT,5000,4.4023690381993191997611227200,9.07,0.57,167.45
04-Oct-17,RELINFRA17OCTFUT,1300,3.5936648133022081329252295600,6.13,0.5,457.4
04-Oct-17,GAIL17OCTFUT,2000,3.0947720622927244960293219300,2.4,0.48,435.4
04-Oct-17,RELCAPITAL17OCTFUT,1500,5.7945288048180392156862745100,2.67,0.44,561
04-Oct-17,CANBK17OCTFUT,3084,2.9419016872739889825016202200,6.93,0.42,308.6
04-Oct-17,ASHOKLEY17OCTFUT,7000,2.9750331722651449571253572900,6.4,0.37,122.45
04-Oct-17,TATAMOTORS17OCTFUT,1500,2.8319217997281490384615384600,0,0.37,416
04-Oct-17,SUNPHARMA17OCTFUT,800,3.0682973231087237640505321800,3.47,0.29,502.65
04-Oct-17,VEDL17OCTFUT,3500,2.9355992249284807541241162600,1.87,0.24,318.25
04-Oct-17,HINDALCO17OCTFUT,3500,2.9904472528355380794701986800,6.13,0.19,241.6
04-Oct-17,ICICIPRULI17OCTFUT,1300,3.4102480473508712487899322400,9.33,0.19,413.2
04-Oct-17,L&TFH17OCTFUT,4500,3.5809045797145099048109081600,9.6,0.1,194.35
04-Oct-17,BANKBARODA17OCTFUT,3500,3.0066369482398907501820830300,10.93,0.51,137.3
04-Oct-17,HINDPETRO17OCTFUT,1575,4.4055983707682006442705936500,11.47,3,434.6
04-Oct-17,IOC17OCTFUT,1500,3.4522328016651023219205037400,12,3,406.55
05-Oct-17,BPCL17OCTFUT,1800,3.5034362925646816826082484800,6.93,-0.83,486.15
05-Oct-17,DIVISLAB17OCTFUT,800,5.1180379907268754301445285600,4.8,0.6,871.8
05-Oct-17,DHFL17OCTFUT,1500,4.5591267009305588155637808100,8.27,0.55,553.85
05-Oct-17,PCJEWELLER17OCTFUT,3000,3.8477318769743589743589743600,8.8,0.45,368.55
05-Oct-17,AUROPHARMA17OCTFUT,800,3.232513836967542589144078900,4,0.28,724.95
05-Oct-17,HINDPETRO17OCTFUT,1575,4.272325915366835528537656200,4,0.28,444.15
05-Oct-17,BHARATFORG17OCTFUT,1200,3.1313828212462541752823286100,9.87,0.21,628.7
05-Oct-17,SUNPHARMA17OCTFUT,800,3.0410771540065070476926047500,0,0.21,517.9
05-Oct-17,RELCAPITAL17OCTFUT,1500,5.5383435944952165199965147700,1.33,-0.13,573.85
05-Oct-17,TATAMOTORS17OCTFUT,1500,2.8070615456777239995278007300,0.27,-0.13,423.55
05-Oct-17,IOC17OCTFUT,1500,3.4057737050262452294745082700,5.33,-0.06,408.75
05-Oct-17,GAIL17OCTFUT,2000,2.9673612948058493443122903300,7.47,-0.03,436.15
05-Oct-17,VEDL17OCTFUT,3500,2.8260974791431275462237543100,4,0.02,319.1
05-Oct-17,CANBK17OCTFUT,3084,2.8867420225283775427176566300,10.4,0.31,307.25
05-Oct-17,APOLLOTYRE17OCTFUT,3000,3.4115442483912115505335844300,11.47,-0.61,238.95
05-Oct-17,HINDALCO17OCTFUT,3500,2.8531260609362381149235221200,12.27,0.04,241.9
05-Oct-17,RELINFRA17OCTFUT,1300,3.464397503401641291437209800,12.8,0.53,463.05
05-Oct-17,M&MFIN17OCTFUT,2500,3.4590061113356785118053899400,13.07,-0.07,419.3
05-Oct-17,RECLTD17OCTFUT,6000,3.5327983450824886877828054300,14.4,0.19,154.7
05-Oct-17,DLF17OCTFUT,5000,4.2318360969628502850285028500,16.27,0.36,166.65
06-Oct-17,VEDL17OCTFUT,3500,2.7141286658044158291457286400,4,1.26,318.4
06-Oct-17,SUNPHARMA17OCTFUT,800,3.0271172702250681198910081700,1.6,0.82,513.8
06-Oct-17,DIVISLAB17OCTFUT,800,5.0455261325998146753923669400,8.8,0.75,863.35
06-Oct-17,L&TFH17OCTFUT,4500,3.3857171353791209927611168600,9.33,0.67,193.4
06-Oct-17,JETAIRWAYS17OCTFUT,1200,3.7816449055227356368840727900,8.27,0.62,489.1
06-Oct-17,PNB17OCTFUT,3500,2.9250241194412089157536834200,9.87,0.49,132.35
06-Oct-17,RELINFRA17OCTFUT,1300,3.3264791787216090002122691600,6.67,0.49,471.1
06-Oct-17,JUSTDIAL17OCTFUT,1200,4.1488894194077645267698553700,3.47,0.48,394.1
06-Oct-17,RELCAPITAL17OCTFUT,1500,5.465674976593371834740115500,3.2,0.4,562.75
06-Oct-17,DLF17OCTFUT,5000,4.0692011853559112149532710300,8.27,-0.32,171.2
06-Oct-17,TATAMOTORS17OCTFUT,1500,2.7042796137135601228443184500,3.47,-0.31,423.3
06-Oct-17,AUROPHARMA17OCTFUT,800,3.2033329498381638284983509500,2.93,0.29,742.85
06-Oct-17,APOLLOTYRE17OCTFUT,3000,3.3009865049738339591155611200,9.87,-0.21,239.7
06-Oct-17,HINDPETRO17OCTFUT,1575,4.2577095693265924480661081100,6.67,0.15,435.65
06-Oct-17,BANKBARODA17OCTFUT,3500,2.8150802762922277936962750700,9.6,0.14,139.6
06-Oct-17,IOC17OCTFUT,1500,3.3178344919192398465925853100,9.6,-0.06,406.75
06-Oct-17,BPCL17OCTFUT,1800,3.4570985825644449073109768800,9.07,-0.02,480.1
06-Oct-17,HINDALCO17OCTFUT,3500,2.764345219325374870197300100,10.67,0.1,240.75
06-Oct-17,ARVIND17OCTFUT,2000,2.9780762165633342057053127500,11.47,0.97,382.1
06-Oct-17,CANBK17OCTFUT,3084,2.7662141981909677419354838700,11.73,0.65,310
09-Oct-17,AUROPHARMA17OCTFUT,800,3.0773408056875737265415549600,6.4,1.05,746
09-Oct-17,SUNPHARMA17OCTFUT,800,2.982611344346755941154281400,2.13,-0.45,530.2
09-Oct-17,DLF17OCTFUT,5000,3.9487238775233100233100233100,4.8,0.35,171.6
09-Oct-17,BANKBARODA17OCTFUT,3500,2.7220469462205218617771509200,9.07,-0.21,141.8
09-Oct-17,TATAMOTORS17OCTFUT,1500,2.6667194120403907261386371700,5.33,-0.2,424.85
09-Oct-17,VEDL17OCTFUT,3500,2.6580907795868042182485098600,2.67,0.2,327.15
09-Oct-17,HINDALCO17OCTFUT,3500,2.7875959519331765643682742100,4,-0.18,250.9
09-Oct-17,DIVISLAB17OCTFUT,800,4.7977361210343280129539671500,8.27,0.16,864.6
09-Oct-17,L&TFH17OCTFUT,4500,3.3344318559058293238794631600,4.8,-0.08,197.45
09-Oct-17,GAIL17OCTFUT,2000,3.0163586829300411280846063500,7.73,0.07,452.7
09-Oct-17,CANBK17OCTFUT,3084,2.6626421166973187371093130300,7.47,-0.05,315.15
09-Oct-17,PNB17OCTFUT,3500,2.9122063029336446552353155800,7.47,-0.04,137.05
09-Oct-17,RELCAPITAL17OCTFUT,1500,5.4918884642845903418339663600,2.4,0.02,552.9
09-Oct-17,RELINFRA17OCTFUT,1300,3.2506901371795377438507209500,10.13,-0.06,471.6
09-Oct-17,HINDPETRO17OCTFUT,1575,4.0790732882924682904927601300,10.13,0,445.45
09-Oct-17,JINDALSTEL17OCTFUT,4500,3.9562476246008576104746317500,10.67,0.16,152.75
09-Oct-17,IOC17OCTFUT,1500,3.2336464580888942377124151500,11.2,-0.11,415.45
09-Oct-17,APOLLOTYRE17OCTFUT,3000,3.2239266930883408997111019400,11.73,0.54,242.3
09-Oct-17,JSWSTEEL17OCTFUT,3000,3.2017341750569033760186263100,11.73,-0.12,257.7
09-Oct-17,ARVIND17OCTFUT,2000,2.8624970738469949592865451700,13.33,0.44,386.85
10-Oct-17,JINDALSTEL17OCTFUT,4500,3.9526907075938437203416640300,9.33,0.89,158.05
10-Oct-17,VEDL17OCTFUT,3500,2.6112714606833271604938271600,4.8,0.59,324
10-Oct-17,RELINFRA17OCTFUT,1300,3.1571251202115453116815086400,3.73,0.57,477.25
10-Oct-17,RECLTD17OCTFUT,6000,3.3696272815772592836017088400,8,0.49,152.15
10-Oct-17,HINDALCO17OCTFUT,3500,2.747581400859887775551102200,5.87,0.4,249.5
10-Oct-17,BANKBARODA17OCTFUT,3500,2.6481411586252772871776757300,8,0.25,141.55
10-Oct-17,AUROPHARMA17OCTFUT,800,3.2269776611861335893567411900,2.13,0.19,729.1
10-Oct-17,APOLLOTYRE17OCTFUT,3000,3.2684486586506509869802603900,5.6,0.13,238.1
10-Oct-17,SUNPHARMA17OCTFUT,800,2.9696418257800903274369589800,0.27,0.09,531.4
10-Oct-17,DLF17OCTFUT,5000,3.9063083336885235481074833900,7.47,-0.06,173.05
10-Oct-17,JUSTDIAL17OCTFUT,1200,4.17712177625086467529326400,4.27,0.01,413.45
10-Oct-17,TATAMOTORS17OCTFUT,1500,2.623762109551221804511278200,1.07,0,425.6
10-Oct-17,CANBK17OCTFUT,3084,2.5961800685928698695513840300,10.67,0.24,314.3
10-Oct-17,IOC17OCTFUT,1500,3.1680061477762120919451419700,10.93,-0.63,414.15
10-Oct-17,PCJEWELLER17OCTFUT,3000,3.7215337012768422435308025700,10.93,0.09,380.65
10-Oct-17,BPCL17OCTFUT,1800,3.3604373903607272727272727300,11.2,0.16,481.25
10-Oct-17,HINDPETRO17OCTFUT,1575,3.9904709885712045454545454500,11.47,0.23,440
10-Oct-17,GAIL17OCTFUT,2000,3.0109018157058079904591532500,12.8,-0.24,446.05
10-Oct-17,JSWSTEEL17OCTFUT,3000,3.1804666714843512043512043500,13.33,1.42,257.4
10-Oct-17,M&MFIN17OCTFUT,2500,3.2655184650869132290184921800,14.13,0.12,421.8
11-Oct-17,BIOCON17OCTFUT,1800,3.1090573083836575453806556500,3.2,0.77,369.15
11-Oct-17,SUNPHARMA17OCTFUT,800,2.9000758111410091047040971200,6.67,0.68,527.2
11-Oct-17,L&TFH17OCTFUT,4500,3.1329883498191319358816276200,7.73,0.57,202.75
11-Oct-17,RELINFRA17OCTFUT,1300,3.2223359542236944008372579800,3.47,0.51,477.75
11-Oct-17,VEDL17OCTFUT,3500,2.6154150894502087227414330200,1.33,0.47,321
11-Oct-17,HINDALCO17OCTFUT,3500,2.6785445460381154532830787500,9.07,0.36,252.05
11-Oct-17,TATAMOTORS17OCTFUT,1500,2.574320462927832861189801700,3.2,0.31,423.6
11-Oct-17,HINDPETRO17OCTFUT,1575,3.8558002236907112587332493400,10.4,0.33,436.55
11-Oct-17,APOLLOTYRE17OCTFUT,3000,3.1230515175181424148606811100,11.47,0.27,242.25
11-Oct-17,AUROPHARMA17OCTFUT,800,3.0877837485567115463076295400,12,0.5,735.3
11-Oct-17,BANKBARODA17OCTFUT,3500,2.5555831445525167666784327600,12.8,0.25,141.65
11-Oct-17,ARVIND17OCTFUT,2000,2.7948026627441735800893426900,13.87,0.71,391.75
11-Oct-17,PCJEWELLER17OCTFUT,3000,4.0726798275524529339013329700,14.4,0.89,363.85
11-Oct-17,DLF17OCTFUT,5000,3.7459320840349782040104620700,14.4,0.49,172.05
11-Oct-17,JSWSTEEL17OCTFUT,3000,3.1276557612016272360069244100,14.67,0.52,259.95
11-Oct-17,JINDALSTEL17OCTFUT,4500,3.9896831967108242811501597400,14.67,0.38,156.5
11-Oct-17,ASHOKLEY17OCTFUT,7000,2.7100869254839462238038750500,17.33,0.43,126.45
11-Oct-17,JUSTDIAL17OCTFUT,1200,4.1494660588251876967788810900,17.33,0.24,412.9
11-Oct-17,UJJIVAN17OCTFUT,1200,3.4856711656643116732083151600,17.87,0.57,343.95
11-Oct-17,IOC17OCTFUT,1500,3.0898252672701942267439030300,18.13,0.28,410.85
12-Oct-17,SUNPHARMA17OCTFUT,800,2.8617539343958368976333048200,1.6,3.22,526.05
12-Oct-17,JINDALSTEL17OCTFUT,4500,4.2843048129341518151815181500,9.33,1.16,151.5
12-Oct-17,KTKBANK17OCTFUT,3800,2.9372442827425486250838363500,4.8,1.14,149.1
12-Oct-17,TATAGLOBAL17OCTFUT,4500,3.1470009412561413562559694400,4.8,0.76,209.4
12-Oct-17,JUBLFOOD17OCTFUT,500,3.6428814550460188155087031800,2.13,0.72,1490.25
12-Oct-17,HINDPETRO17OCTFUT,1575,3.8457213025564395604395604400,0.53,0.65,455
12-Oct-17,RELINFRA17OCTFUT,1300,3.3857116637771937352499463600,4.53,0.58,466.1
12-Oct-17,IOC17OCTFUT,1500,3.0507590486869457067687156200,0.8,0.45,418.1
12-Oct-17,VEDL17OCTFUT,3500,2.8236683669978366305041480500,4.8,0.43,313.4
12-Oct-17,HINDALCO17OCTFUT,3500,2.7416699489838597194388777600,6.13,0.3,249.5
12-Oct-17,BPCL17OCTFUT,1800,3.2037872842823132727086952100,2.4,0.18,489.35
12-Oct-17,DLF17OCTFUT,5000,3.7970905167298708920187793400,9.6,0.18,170.4
12-Oct-17,L&TFH17OCTFUT,4500,3.2370126716759128474830954200,5.6,0.18,199.65
12-Oct-17,BHARTIARTL17OCTFUT,1700,2.6126744094485441704869285100,3.2,-0.09,403.55
12-Oct-17,AUROPHARMA17OCTFUT,800,3.0758694008381505258844420200,7.73,0.07,732.1
12-Oct-17,BANKBARODA17OCTFUT,3500,2.7190160076132178932178932200,9.07,0,138.6
12-Oct-17,BIOCON17OCTFUT,1800,3.1267142027525510481894908800,9.33,0,367.35
12-Oct-17,TATAMOTORS17OCTFUT,1500,2.6227037439322984356197352600,4.53,0,415.5
12-Oct-17,MOTHERSUMI17OCTFUT,3750,2.7209930936576651043885811700,10.4,0.47,352.05
12-Oct-17,INDIACEM17OCTFUT,3500,3.8786553961611731528482797500,11.47,1.1,177.3
13-Oct-17,INFRATEL17OCTFUT,1700,3.0411555926085185185185185200,6.67,0.68,432
13-Oct-17,CANBK17OCTFUT,3084,2.7171319567065568911575827400,4.8,0.51,303.65
13-Oct-17,AUROPHARMA17OCTFUT,800,2.9607928885035073627844712200,5.33,0.4,747
13-Oct-17,BANKBARODA17OCTFUT,3500,2.6700639250647203175748827100,8.53,0.32,138.55
13-Oct-17,SUNPHARMA17OCTFUT,800,2.841724276036048558984338800,0.8,0.32,539.55
13-Oct-17,VEDL17OCTFUT,3500,2.7507689762575336463223787200,1.6,0.28,319.5
13-Oct-17,TATAMOTORS17OCTFUT,1500,2.6200734712478162560990122600,3.2,0.2,420.15
13-Oct-17,JINDALSTEL17OCTFUT,4500,4.2574159635755844155844155800,2.13,0.15,161.7
13-Oct-17,HINDALCO17OCTFUT,3500,2.8313768649360862166761202500,0.8,0.09,264.45
13-Oct-17,RELINFRA17OCTFUT,1300,3.3366140529691018478727975900,5.87,0.08,465.4
13-Oct-17,HINDPETRO17OCTFUT,1575,3.6892146489531010300241069500,7.73,0.03,456.3
13-Oct-17,BHARTIARTL17OCTFUT,1700,2.6084558039405371642723297900,10.13,7.43,400.25
13-Oct-17,PNB17OCTFUT,3500,3.0355663038324887892376681600,11.73,0,133.8
13-Oct-17,TATAGLOBAL17OCTFUT,4500,3.0514709695475141509433962300,14.13,-0.47,212
13-Oct-17,BANKINDIA17OCTFUT,6000,3.2453114775737915407854984900,14.13,0.23,132.4
13-Oct-17,JSWSTEEL17OCTFUT,3000,3.219529505786242436072613700,14.4,1.35,256.15
13-Oct-17,DLF17OCTFUT,5000,3.6618517482012496384148105300,15.2,0.67,172.85
13-Oct-17,IOC17OCTFUT,1500,2.981060919207929621595565200,15.2,0.27,414.9
13-Oct-17,NATIONALUM17OCTFUT,8000,4.078720277695930434782608700,16,0.99,86.25
13-Oct-17,APOLLOTYRE17OCTFUT,3000,3.0612983209331628865979381400,18.67,1.61,242.5
16-Oct-17,JINDALSTEL17OCTFUT,4500,4.1805428484411435597909621900,4.27,0.8,162.65
16-Oct-17,VEDL17OCTFUT,3500,2.6503064358662912258867454900,4,0.78,321.4
16-Oct-17,JSWSTEEL17OCTFUT,3000,3.2110867624971422948238535700,8.8,0.73,254.05
16-Oct-17,HINDALCO17OCTFUT,3500,2.7727062442195123780945236300,1.87,0.69,266.6
16-Oct-17,SUNPHARMA17OCTFUT,800,2.7976007703356648587993267300,3.2,0.69,534.7
16-Oct-17,BANKBARODA17OCTFUT,3500,2.6509626147879613041920458600,7.2,0.68,139.55
16-Oct-17,RELINFRA17OCTFUT,1300,3.27189761398618605655083100,4,0.37,463.3
16-Oct-17,TATAMOTORS17OCTFUT,1500,2.5811659757430320150659133700,2.13,0.35,424.8
16-Oct-17,PNB17OCTFUT,3500,3.0238434318163259259259259300,6.93,0.33,135
16-Oct-17,BHARTIARTL17OCTFUT,1700,2.8590404658496634950104432600,0.27,0.3,430.9
16-Oct-17,L&TFH17OCTFUT,4500,3.0119635976534310850439882700,7.73,0.2,204.6
16-Oct-17,CANBK17OCTFUT,3084,2.7172360871860518638573743900,3.47,0.03,308.5
16-Oct-17,INFRATEL17OCTFUT,1700,3.0763942169385042782531392400,10.4,1.33,449.95
16-Oct-17,HAVELLS17OCTFUT,2000,2.6057638733246350027721308400,10.4,0.69,541.1
16-Oct-17,KTKBANK17OCTFUT,3800,3.2100369687954665035178953800,11.2,0.43,163.45
16-Oct-17,PCJEWELLER17OCTFUT,3000,3.8300763159312441408865675600,11.47,0.98,373.35
16-Oct-17,DLF17OCTFUT,5000,3.5449403829144261347210176400,11.73,0.23,172.95
16-Oct-17,PFC17OCTFUT,6000,3.1034963219271059013742926400,12.53,0.57,123.7
16-Oct-17,GAIL17OCTFUT,2000,2.970096120962006688963210700,13.87,-0.23,437.5
16-Oct-17,HINDZINC17OCTFUT,3200,2.5227545924011334894613583100,15.2,0.55,320.25
17-Oct-17,IDEA17OCTFUT,7000,3.6456390172159085439229843600,9.87,0.96,83.1
17-Oct-17,INFRATEL17OCTFUT,1700,3.094213948175206786850477200,4.27,-0.74,471.5
17-Oct-17,BHARTIARTL17OCTFUT,1700,2.9475098651620560335318773400,0.27,0.6,453.3
17-Oct-17,RELINFRA17OCTFUT,1300,3.2213247268532622879512831700,6.67,0.42,459.8
17-Oct-17,TATAMOTORS17OCTFUT,1500,2.5453496400332685047477405300,1.33,-0.3,437.05
17-Oct-17,VEDL17OCTFUT,3500,2.6686648497857040572792362800,0.27,0.24,335.2
17-Oct-17,CANBK17OCTFUT,3084,2.6718961600906138356609288700,9.87,0.19,307.9
17-Oct-17,SUNPHARMA17OCTFUT,800,2.7448284809783921890683456500,1.87,-0.19,547.95
17-Oct-17,HINDALCO17OCTFUT,3500,2.6949272047211974944731024300,4,0.18,271.4
17-Oct-17,JINDALSTEL17OCTFUT,4500,4.2048033627579343863912515200,7.2,-0.12,164.6
17-Oct-17,HINDPETRO17OCTFUT,1575,3.4226464622881746117928113800,6.4,-0.1,460.45
17-Oct-17,BPCL17OCTFUT,1800,2.9236800565481942215088282500,6.67,-0.08,498.4
17-Oct-17,PNB17OCTFUT,3500,3.0641151273155024280911468100,9.33,-0.04,133.85
17-Oct-17,KTKBANK17OCTFUT,3800,3.3644761513165293383270911400,4.8,0,160.2
17-Oct-17,IOC17OCTFUT,1500,2.8030423047205048844182222700,10.13,-0.37,413.55
17-Oct-17,DLF17OCTFUT,5000,3.4610609885099624168834923400,12.27,0.2,172.95
17-Oct-17,BANKBARODA17OCTFUT,3500,2.6510460742199348769898697500,12.8,0.07,138.2
17-Oct-17,UJJIVAN17OCTFUT,1200,3.5283170646841024157384637600,13.6,-0.03,345.65
17-Oct-17,APOLLOTYRE17OCTFUT,3000,2.9615342797871920775737569600,13.6,0,242.35
17-Oct-17,JSWSTEEL17OCTFUT,3000,3.1257120365723540706605222700,13.87,0.23,260.4
18-Oct-17,JINDALSTEL17OCTFUT,4500,4.1808073369449211746522411100,9.6,0.68,161.75
18-Oct-17,INFRATEL17OCTFUT,1700,3.0625424119046953255425709500,5.33,-0.52,479.2
18-Oct-17,BHARTIARTL17OCTFUT,1700,2.908708938302006653074364200,2.4,0.44,465.95
18-Oct-17,SUNPHARMA17OCTFUT,800,2.675617926408114035087719300,0.8,0.39,547.2
18-Oct-17,DLF17OCTFUT,5000,3.3972733937664223776223776200,4.8,0.28,178.75
18-Oct-17,BPCL17OCTFUT,1800,2.9237456441716821062896148200,8.27,0.2,512.75
18-Oct-17,HINDALCO17OCTFUT,3500,2.673273628613862567811934900,5.07,0.18,276.5
18-Oct-17,HINDPETRO17OCTFUT,1575,3.3647057468266355140186915900,6.13,-0.17,470.8
18-Oct-17,RELINFRA17OCTFUT,1300,3.1085742849863242306025140900,8.8,0.17,461.4
18-Oct-17,VEDL17OCTFUT,3500,2.5879583071094481830417227500,0.53,-0.1,334.35
18-Oct-17,TATAMOTORS17OCTFUT,1500,2.502690945907541059449456400,1.6,-0.01,432.3
18-Oct-17,BANKBARODA17OCTFUT,3500,2.5757760419022924901185770800,10.13,-0.5,139.15
18-Oct-17,IOC17OCTFUT,1500,2.7629069498253636143996134300,11.2,0.37,413.9
18-Oct-17,L&TFH17OCTFUT,4500,2.8397198382327926177756192300,11.2,-0.02,205.9
18-Oct-17,CANBK17OCTFUT,3084,2.5871573360887338082901554400,11.47,-0.63,308.8
18-Oct-17,BIOCON17OCTFUT,1800,2.9572903590517802539518009800,12,0.09,385.9
18-Oct-17,PNB17OCTFUT,3500,3.0169608183942187500,12.27,-0.97,134.4
18-Oct-17,KTKBANK17OCTFUT,3800,3.4892176730718509079324625700,12.53,-0.22,156.95
18-Oct-17,PFC17OCTFUT,6000,3.0689658471246489859594383800,13.6,0.16,128.2
18-Oct-17,JSWSTEEL17OCTFUT,3000,3.0317443498166878001921229600,14.67,1.04,260.25
23-Oct-17,GRANULES17OCTFUT,5000,3.3522365994383087719298245600,3.33,0.94,143.65
23-Oct-17,NBCC17OCTFUT,3000,2.7710896312940867489056904100,5,0.91,253.6
23-Oct-17,ASHOKLEY17OCTFUT,7000,2.5830357757578560490045941800,0,-0.81,129.15
23-Oct-17,TORNTPOWER17OCTFUT,3000,3.0594978313994454713493530500,10,0.73,248.15
23-Oct-17,RECLTD17OCTFUT,6000,3.051756805189370103415857100,1.67,-0.7,157.1
23-Oct-17,GSFC17OCTFUT,4500,3.7145057465483211678832116800,3.33,0.65,137.7
23-Oct-17,ADANIENT17OCTFUT,8000,3.7706008196205872756933115800,0,0.64,125.6
23-Oct-17,BIOCON17OCTFUT,1800,2.9330289556938062827225130900,10,0.53,376.25
23-Oct-17,MANAPPURAM17OCTFUT,6000,3.5698640464447903614457831300,5,0.49,102.95
23-Oct-17,KTKBANK17OCTFUT,3800,3.4356562002919272955186461900,5,0.48,157.25
23-Oct-17,TATAGLOBAL17OCTFUT,4500,2.9440372126433413926499032900,3.33,0.44,204.6
23-Oct-17,ARVIND17OCTFUT,2000,2.8113373999955761059735066200,3.33,0.38,394
23-Oct-17,IDEA17OCTFUT,7000,3.9714233068985231116121758700,1.67,0.38,91.25
23-Oct-17,IOC17OCTFUT,1500,2.7100467817024489795918367300,10,0.38,409.65
23-Oct-17,DLF17OCTFUT,5000,3.3399071322431791421362489500,1.67,0.37,175.25
23-Oct-17,AXISBANK17OCTFUT,1200,3.1474124215576533907427341200,0,-0.36,460.3
23-Oct-17,BPCL17OCTFUT,1800,2.8696536940436137071651090300,1.67,0.35,508.15
23-Oct-17,JSWSTEEL17OCTFUT,3000,2.9778189996360657004830917900,8.33,0.35,253.7
23-Oct-17,GAIL17OCTFUT,2000,2.7995506660402498476538695900,8.33,0.29,433.25
23-Oct-17,HINDALCO17OCTFUT,3500,2.6293606619370577551761714500,1.67,0.27,273.9
24-Oct-17,IDEA17OCTFUT,7000,3.8930846735422618441161487500,0.8,0.97,98.15
24-Oct-17,HINDALCO17OCTFUT,3500,2.587007594454450165502022800,2.4,-0.85,271.9
24-Oct-17,HAVELLS17OCTFUT,2000,2.5566110359629698033059377600,1.33,-0.84,541.45
24-Oct-17,BHARTIARTL17OCTFUT,1700,2.9327319327125565497134814500,0,-0.74,497.35
24-Oct-17,SUNPHARMA17OCTFUT,800,2.5592735930064211695040710600,0.8,-0.54,540.4
24-Oct-17,BANKBARODA17OCTFUT,3500,2.6384734649898332124728063800,8.27,0.51,137.9
24-Oct-17,YESBANK17OCTFUT,1750,2.6513854787596609211641706700,0.53,0.51,353.9
24-Oct-17,HINDPETRO17OCTFUT,1575,3.2138756999301677194510999800,4.8,0.41,459.1
24-Oct-17,AXISBANK17OCTFUT,1200,3.1198868687263251472385820600,0.27,0.38,449.95
24-Oct-17,IOC17OCTFUT,1500,2.6830172579247490481135340900,6.93,0.38,404.45
24-Oct-17,PNB17OCTFUT,3500,2.961126971668961832061068700,7.47,0.38,131
24-Oct-17,L&TFH17OCTFUT,4500,2.6358814849062309160305343500,6.67,0.19,209.6
24-Oct-17,RELINFRA17OCTFUT,1300,3.0615881869928404005966332800,7.2,0.19,469.3
24-Oct-17,DLF17OCTFUT,5000,3.2868200976832310267857142900,5.07,0.17,179.2
24-Oct-17,PCJEWELLER17OCTFUT,3000,3.9937844210703382480485689500,6.93,-0.16,345.9
24-Oct-17,JINDALSTEL17OCTFUT,4500,4.2030094884690937896070975900,7.73,-0.13,157.8
24-Oct-17,CANBK17OCTFUT,3084,2.5287670523881676764368757200,9.07,0,305.35
24-Oct-17,TATAMOTORS17OCTFUT,1500,2.5117917012914015375517445300,1.07,0,422.75
24-Oct-17,BPCL17OCTFUT,1800,2.797255076777430080187756700,12,0.43,511.3
24-Oct-17,BIOCON17OCTFUT,1800,3.2604417537434602649006622500,13.87,0.44,362.4
