Date,Trading Symbol,Lot Size,ATR %,Blank Candle %,Supporting1,Supporting2
17-Jul-19,JUSTDIAL19JULFUT,1400,4.2604226573747791164658634500,8.27,0.15,747
17-Jul-19,TATASTEEL19JULFUT,1061,3.3718145791417872876022655800,1.6,-0.15,476.7
17-Jul-19,SUNPHARMA19JULFUT,1100,3.3996092580489037618278329100,1.07,-0.07,433.3
18-Jul-19,YESBANK19JULFUT,2200,7.8300429270380386178861788600,0,-9.96,98.4
18-Jul-19,NTPC19JULFUT,4800,2.7468670609639891556932610400,2.67,0.77,129.1
18-Jul-19,IBULHSGFIN19JULFUT,800,6.0435173221677791080514815900,0.8,-0.63,668.2
18-Jul-19,TATASTEEL19JULFUT,1061,3.3072274339243851166701702800,1.33,-0.57,475.7
18-Jul-19,BHARTIARTL19JULFUT,1851,2.5474799170305646209386281600,9.07,0.51,346.25
18-Jul-19,TITAN19JULFUT,750,3.2991204351694206685286962800,4.8,-0.44,1109.9
18-Jul-19,TATAMOTORS19JULFUT,3000,3.991104173343585467540202500,2.13,-0.39,167.9
18-Jul-19,RBLBANK19JULFUT,1200,3.4288547062940428777222269300,0.53,0.33,590.05
18-Jul-19,AUROPHARMA19JULFUT,1000,3.6614902815602896274971647900,4,0.3,573.15
18-Jul-19,UPL19JULFUT,900,3.73143750028951875710496400,4.8,-0.27,659.75
18-Jul-19,INDIGO19JULFUT,600,4.9622341443484115338679406200,2.4,-0.15,1465.25
18-Jul-19,ESCORTS19JULFUT,1100,4.0336105951172324244110554600,6.93,0.11,539.1
18-Jul-19,FEDERALBNK19JULFUT,7000,3.0612419966833543383422200700,9.07,-0.05,103.15
18-Jul-19,BANKBARODA19JULFUT,4500,3.4097673725481696779261586800,5.07,0.04,127.3
18-Jul-19,ZEEL19JULFUT,1300,4.3197655178726397735314932800,7.47,0.04,353.25
19-Jul-19,MINDTREE19JULFUT,600,4.0182318398512126257873018200,0.27,2.08,690.65
19-Jul-19,INDIGO19JULFUT,600,4.8075299658296661868531085100,3.73,1.31,1458.9
19-Jul-19,BEL19JULFUT,6000,4.5286251879121698601760745700,5.6,0.98,96.55
19-Jul-19,RECLTD19JULFUT,6000,4.4107914200625948509485094900,1.33,0.95,147.6
19-Jul-19,FEDERALBNK19JULFUT,7000,3.2850460740959152798789712600,9.87,0.81,99.15
19-Jul-19,COALINDIA19JULFUT,2200,2.917809772111084884248751700,1.6,0.77,220.3
19-Jul-19,ONGC19JULFUT,3750,3.5719384675278242677824267800,1.6,0.77,143.4
19-Jul-19,BANKBARODA19JULFUT,4500,3.6922856111777997527812113700,3.2,0.74,121.35
19-Jul-19,TATASTEEL19JULFUT,1061,3.3122933644804114873553364800,0.27,0.73,466.6
19-Jul-19,AUROPHARMA19JULFUT,1000,3.6180007787571328303211089700,6.13,0.72,569.9
19-Jul-19,NTPC19JULFUT,4800,2.847622976564832743014561200,3.73,0.71,127.05
19-Jul-19,PFC19JULFUT,6200,3.7296455995685371900826446300,8.27,-0.7,121
19-Jul-19,INDUSINDBK19JULFUT,400,3.6124150891844846919705052800,0.53,0.58,1471.45
19-Jul-19,CANBK19JULFUT,2000,3.5804966422609906890130353800,1.07,0.56,268.5
19-Jul-19,IBULHSGFIN19JULFUT,800,5.984092764022652101350326200,0,0.46,659.1
22-Jul-19,L&TFH19JULFUT,4500,4.2805644157634751131221719500,5.07,-3.62,110.5
22-Jul-19,DLF19JULFUT,2800,3.8421809406836878644820883100,4.8,-1.28,180.05
22-Jul-19,RBLBANK19JULFUT,1200,5.1075979819365707434052757800,2.67,-1.08,500.4
22-Jul-19,IOC19JULFUT,3500,3.0589954084313651877133105800,0,-1.02,146.5
22-Jul-19,EXIDEIND19JULFUT,2400,3.141009097110315901247677200,9.87,-0.98,188.35
22-Jul-19,ZEEL19JULFUT,1300,4.4194812276663550077914718800,0.27,-0.84,352.95
22-Jul-19,UPL19JULFUT,900,3.9152132923038619939389229900,4,0.55,643.45
22-Jul-19,SUNPHARMA19JULFUT,1100,3.27515422802131244808354100,2.13,-0.53,421.35
22-Jul-19,NTPC19JULFUT,4800,2.8583945606614857582755966100,0,0.46,129.9
22-Jul-19,COALINDIA19JULFUT,2200,2.9039191280514691302388463300,0,0.41,221.9
22-Jul-19,CANBK19JULFUT,2000,3.5714881398584812511776898400,3.47,-0.4,265.35
22-Jul-19,TATAMOTORS19JULFUT,3000,4.4640950345939425250242169800,0,0.39,154.85
22-Jul-19,ESCORTS19JULFUT,1100,4.3171447697153778127149454700,4.8,-0.38,508.85
22-Jul-19,MINDTREE19JULFUT,600,4.3591640398716147393648891600,5.6,0.36,667.6
22-Jul-19,JSWSTEEL19JULFUT,2000,3.4370961493485736344335070400,7.2,0.33,259.05
23-Jul-19,JUSTDIAL19JULFUT,1400,4.5731476656450337512054001900,5.87,3.32,725.9
23-Jul-19,YESBANK19JULFUT,2200,9.227735883435809105869445970,0,-2.36,91.15
23-Jul-19,TVSMOTOR19JULFUT,1100,3.9301029186617449664429530200,5.6,1.33,379.95
23-Jul-19,DLF19JULFUT,2800,3.8154398699995320334261838400,9.6,0.72,179.5
23-Jul-19,CANBK19JULFUT,2000,3.5572501177150066200113485900,7.2,0.62,264.35
23-Jul-19,JSWSTEEL19JULFUT,2000,3.3755502830965128593040847200,6.93,0.61,264.4
23-Jul-19,JINDALSTEL19JULFUT,3200,4.8057508301267970660146699300,8,0.59,143.15
23-Jul-19,UPL19JULFUT,900,3.799815732176442044298348600,8.53,0.59,638.85
23-Jul-19,MOTHERSUMI19JULFUT,3300,3.6616559958500,9.07,0.58,111.6
23-Jul-19,RBLBANK19JULFUT,1200,5.4334945527040167364016736400,1.07,0.42,478
23-Jul-19,TATAMOTORS19JULFUT,3000,4.297765577914290271132376400,4.27,0.41,156.75
23-Jul-19,BANKBARODA19JULFUT,4500,3.803442722503126320236586400,2.67,0.38,118.35
23-Jul-19,FEDERALBNK19JULFUT,7000,3.3659794366397384937238493700,8,0.37,95.6
23-Jul-19,IBULHSGFIN19JULFUT,800,6.0457906502817502668089647800,0.8,-0.29,655.9
23-Jul-19,M&M19JULFUT,1000,2.8341767599760488582049920300,3.73,0.21,564.9
24-Jul-19,M&MFIN19JULFUT,1250,3.8544058006539761869763339700,4.53,-10,340.15
24-Jul-19,ZEEL19JULFUT,1300,4.3275523418851995565410199600,4,1,360.8
24-Jul-19,YESBANK19JULFUT,2200,9.151685562673667953667953670,0,0.94,90.65
24-Jul-19,TVSMOTOR19JULFUT,1100,4.2676021898400972710078357200,2.4,-0.78,370.1
24-Jul-19,IBULHSGFIN19JULFUT,800,6.0161060667865428147685582700,0.8,0.69,640.55
24-Jul-19,JUSTDIAL19JULFUT,1400,4.5408543200742593992714275900,9.6,0.61,727.45
24-Jul-19,ONGC19JULFUT,3750,3.5536068738960995850622406600,9.07,0.55,144.6
24-Jul-19,M&M19JULFUT,1000,2.8014850373201752817027365400,3.47,-0.38,559.1
24-Jul-19,IOC19JULFUT,3500,3.0827319374819681031557516100,3.73,-0.37,147.35
24-Jul-19,FEDERALBNK19JULFUT,7000,3.4126691903422304832713754600,8,0.27,94.15
24-Jul-19,TATASTEEL19JULFUT,1061,3.3608635563012286615200608900,0.27,0.24,459.85
24-Jul-19,L&TFH19JULFUT,4500,4.2722126201955183635518363600,9.6,-0.19,107.55
24-Jul-19,JSWSTEEL19JULFUT,2000,3.3157293074598366881883782800,8.27,-0.11,263.3
24-Jul-19,SBIN19JULFUT,3000,2.5867804317080011689070718900,0,-0.1,342.2
24-Jul-19,TATAMOTORS19JULFUT,3000,4.1968959707562548015364916800,7.2,0.1,156.2
25-Jul-19,IBULHSGFIN19AUGFUT,800,6.3566426721771947032859244700,0.8,0.87,611.7
25-Jul-19,ZEEL19AUGFUT,1300,4.2907858479850105374077976800,0.27,-0.87,379.6
25-Jul-19,YESBANK19AUGFUT,2200,9.081647730212091979809310150,0,-0.84,89.15
25-Jul-19,CANBK19AUGFUT,2000,4.0131671097087908101571946800,1.87,0.77,248.1
25-Jul-19,SBIN19AUGFUT,3000,2.5981304354563074204946996500,0,0.62,339.6
25-Jul-19,BPCL19AUGFUT,1800,3.0749925726515038670867946100,8.8,0.54,349.1
25-Jul-19,ONGC19AUGFUT,3750,3.469493866927402506963788300,9.07,0.49,143.6
25-Jul-19,TATASTEEL19AUGFUT,1061,3.5364207049525112107623318400,0.53,0.45,446
25-Jul-19,AUROPHARMA19AUGFUT,1000,3.8571693631379775690708489100,8,0.39,548.35
25-Jul-19,COALINDIA19AUGFUT,2200,2.8861799523168226884943509300,9.33,0.37,216.85
25-Jul-19,L&TFH19AUGFUT,4500,4.5821352753009347614410905600,9.6,0.34,102.7
25-Jul-19,M&MFIN19AUGFUT,1250,5.1953149018193792084086056800,2.4,0.21,304.45
25-Jul-19,DLF19AUGFUT,2800,3.8382038110633887792500704800,4.8,-0.2,177.35
25-Jul-19,BANKBARODA19AUGFUT,4500,4.24428821721799455535390200,2.67,0.18,110.2
25-Jul-19,JINDALSTEL19AUGFUT,3200,5.3450771571701219061691909900,6.67,0.18,135.35
26-Jul-19,TATAMOTORS19AUGFUT,3000,4.6743538522509147609147609100,0.27,-4.3,144.3
26-Jul-19,BANKBARODA19AUGFUT,4500,4.1470739178607393884071200400,1.07,2.24,109.55
26-Jul-19,VEDL19AUGFUT,3000,3.2697078014659434237386993300,2.93,2.13,171.45
26-Jul-19,YESBANK19AUGFUT,2200,8.948068937971671420422133490,0,1.25,87.65
26-Jul-19,IBULHSGFIN19AUGFUT,800,6.1716455834819607843137254900,0,0.98,612
26-Jul-19,M&MFIN19AUGFUT,1250,5.1248595900395402298850574700,5.33,-0.74,304.5
26-Jul-19,INDUSINDBK19AUGFUT,400,3.9081657340374303883878848800,0,0.64,1391.65
26-Jul-19,AUROPHARMA19AUGFUT,1000,3.7198598168769814045856652800,5.6,0.56,553.9
26-Jul-19,UPL19AUGFUT,900,4.093831253159675684619839500,5.07,0.44,604.35
26-Jul-19,TECHM19AUGFUT,1200,2.547418177842636015325670500,5.33,-0.43,652.5
26-Jul-19,DLF19AUGFUT,2800,3.7888009952294698043663169800,7.47,0.37,176.35
26-Jul-19,CANBK19AUGFUT,2000,4.2927804515250574712643678200,1.87,0.31,239.25
26-Jul-19,TATASTEEL19AUGFUT,1061,3.5473678476577495174293175900,0.53,-0.31,440.35
26-Jul-19,M&M19AUGFUT,1000,2.7700056285081179800931421800,1.07,-0.3,547.55
26-Jul-19,IOC19AUGFUT,3500,2.9694353409922604841459256700,0,-0.27,146.65
29-Jul-19,IBULHSGFIN19AUGFUT,800,5.9349278320037158644990790400,1.33,-7.9,624.35
29-Jul-19,ESCORTS19AUGFUT,1100,4.6187961296154187348188826700,7.2,-2.21,473.45
29-Jul-19,JSWSTEEL19AUGFUT,2000,3.6681920768145574689627553100,7.2,-1.54,249.7
29-Jul-19,RBLBANK19AUGFUT,1200,5.4163665035172360928602715700,2.13,1.04,456.6
29-Jul-19,HINDALCO19AUGFUT,3500,2.9446163848445656565656565700,8.53,-0.83,198
29-Jul-19,ZEEL19AUGFUT,1300,4.0718329504168110918544194100,0.8,-0.61,403.9
29-Jul-19,BIOCON19AUGFUT,1800,3.6215644340799007649369443900,6.13,0.6,241.85
29-Jul-19,M&MFIN19AUGFUT,1250,5.1574815408184667228306655400,1.33,-0.56,296.75
29-Jul-19,VEDL19AUGFUT,3000,3.7445320858598537477148080400,0.8,0.55,164.1
29-Jul-19,SRTRANSFIN19AUGFUT,600,4.4811804079073865382645220800,7.73,0.48,976.1
29-Jul-19,JINDALSTEL19AUGFUT,3200,5.1631717086129228540383918900,2.93,0.4,138.05
29-Jul-19,AUROPHARMA19AUGFUT,1000,3.630768954890070103824651700,6.4,-0.39,563.45
29-Jul-19,INDUSINDBK19AUGFUT,400,3.7467519836759590250794772200,1.07,-0.39,1415.5
29-Jul-19,YESBANK19AUGFUT,2200,8.311055039552535137948984900,0,-0.36,96.05
29-Jul-19,DLF19AUGFUT,2800,3.6470183658888421052631578900,9.87,-0.28,180.5
30-Jul-19,IBULHSGFIN19AUGFUT,800,7.1238588082911381097016258700,0.27,-1.91,559.7
30-Jul-19,DLF19AUGFUT,2800,3.6471473331232543884090275800,6.13,-1.89,179.45
30-Jul-19,UPL19AUGFUT,900,4.1891552877834744675391326700,5.33,0.82,584.55
30-Jul-19,HAVELLS19AUGFUT,1000,3.1378556537651161043060043600,1.6,-0.81,665.35
30-Jul-19,AXISBANK19AUGFUT,1200,2.5323674237006317250954529700,0,0.79,720.25
30-Jul-19,JSWSTEEL19AUGFUT,2000,3.903514721673198011599005800,4.8,0.68,241.4
30-Jul-19,IOC19AUGFUT,3500,3.3206278668390669077757685400,8.8,0.54,138.25
30-Jul-19,HINDALCO19AUGFUT,3500,3.0269606422039068564036222500,8.8,-0.44,193.25
30-Jul-19,TATAMOTORS19AUGFUT,3000,5.344144390075434387495456200,0.53,0.33,137.55
30-Jul-19,TATASTEEL19AUGFUT,1061,3.5449687959216980043834352300,0.27,0.33,433.45
30-Jul-19,CANBK19AUGFUT,2000,4.1169736267322435362802335300,2.67,0.29,239.8
30-Jul-19,YESBANK19AUGFUT,2200,8.377382322324654353562005280,0,0.26,94.75
30-Jul-19,M&M19AUGFUT,1000,2.7867769107357678748983096800,6.93,-0.24,553.15
30-Jul-19,SUNPHARMA19AUGFUT,1100,3.1257285237609094072613385900,4.8,-0.24,431.05
30-Jul-19,RBLBANK19AUGFUT,1200,5.3526480114812103682278340200,6.4,0.21,449.45
